AA_ELEICAO,NR_ZONA,NR_SECAO,CD_TIPO_SECAO_AGREGADA,DS_TIPO_SECAO_AGREGADA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,CD_TIPO_LOCAL,DS_TIPO_LOCAL,DS_ENDERECO,NM_BAIRRO,NR_CEP,NR_LATITUDE,NR_LONGITUDE,CD_SITU_LOCAL_VOTACAO,DS_SITU_LOCAL_VOTACAO,CD_SITU_ZONA,DS_SITU_ZONA,CD_SITU_SECAO,DS_SITU_SECAO,CD_SITU_LOCALIDADE,DS_SITU_LOCALIDADE,CD_SITU_SECAO_ACESSIBILIDADE,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR,QT_ELEITOR_ELEICAO
2020,409,145,1,Principal,1163,EE. PROFª MARISTELA VIEIRA,1,Convencional,"RUA PARAGUAÇU, 240 - ALVARENGA",JARDIM THELMA,9850700,-23.7354238,-46.5901213,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,349,386
2020,296,436,1,Principal,1490,COLÉGIO ÁBACO,1,Convencional,"AVENIDA JOÃO FIRMINO, 1.099",VILA SIMONE,9810260,-23.7222448,-46.5684775,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,419
2020,174,84,1,Principal,1120,EMEB  PREFEITO ALDINO PINOTTI,1,Convencional,"RUA ANTONIO SIMIONATO, 103",VILA SANTA TEREZINHA,9780180,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,274,413
2020,409,317,1,Principal,1120,EE. OMAR DONATO BASSANI,1,Convencional,"ESTRADA ERNESTO ZABEU, 253",TATETOS,9835000,-23.828956,-46.5602879,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,344,402
2020,414,13,1,Principal,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,366,427
2020,284,227,1,Principal,1120,EMEB. PAULO TEIXEIRA CAMARGO,1,Convencional,"RUA LUZERN, 271",SUÍSSO,9663060,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,387,411
2020,414,2,1,Principal,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,341,428
2020,414,52,1,Principal,1040,EE. DR. JOSÉ FORNARI,1,Convencional,"RUA APARECIDA, 198",VILA BAETA NEVES,9751330,-23.69197852,-46.5460875,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,340,415
2020,414,184,3,Distribuída de ofício,1031,EMEB. PROFA. ANNITA MAGRINI GUEDES,1,Convencional,"RUA AMERICANA, 102",VILA BAETA NEVES,9751110,-23.68890513,-46.54542277,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,305,0
2020,284,158,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,381,381
2020,284,13,3,Distribuída de ofício,1023,EE. PROFA. CYNIRA PIRES SANTOS,1,Convencional,"RUA ÂNGELA THOMÉ, 134",RUDGE RAMOS,9624070,-23.6552837,-46.5730228,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,349,0
2020,174,198,1,Principal,1260,EE PROF JOAQUIM MOREIRA BERNARDES,1,Convencional,"AVENIDA CONDE DE SAO LOURENCO, 65",JARDIM SILVINA,9791260,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,288,390
2020,409,303,1,Principal,1341,EM. BOSKO PRERADOVIC,1,Convencional,"RUA BRAZ CUBAS, 121 - ALVARENGA",JARDIM LAS PALMAS,9854030,-23.7551292,-46.6040677,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,355,436
2020,174,96,1,Principal,1139,EMEB MARIO MARTINS DE ALMEIDA,1,Convencional,"RUA SÃO JOÃO, 133",JARDIM SÃO PAULO,9715240,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,271,429
2020,174,504,3,Distribuída de ofício,2038,EMEB IRMÃ ODETE MARIA RAMOS PINTO,1,Convencional,"RUA DA COMUNIDADE, 100 A 160",VILA SÃO PEDRO,9784145,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,297,0
2020,409,333,1,Principal,1201,EM. ARLINDO MIGUEL TEIXEIRA,1,Convencional,"ESTRADA DOS ALVARENGA, 7500",ALVARENGA,9850550,-23.7442217,-46.6118795,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,376,407
2020,284,155,1,Principal,1023,EE. PROFA. CYNIRA PIRES SANTOS,1,Convencional,"RUA ÂNGELA THOMÉ, 134",RUDGE RAMOS,9624070,-23.6552837,-46.5730228,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,350,424
2020,414,225,3,Distribuída de ofício,1104,EMEB. ALDINO PINOTTI,1,Convencional,"RUA DOS VIANAS, 2399",JARDIM FARINA,9760510,-23.70620681,-46.53198019,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,243,0
2020,296,442,1,Principal,1473,EMEB. PROFº. ÁUREO CRUZ,1,Convencional,"RUA LÁZARO ZAMENHOF, S/N",JARDIM BRASILÂNDIA,9861670,-23.71606,-46.5818317,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,348,356
2020,283,143,1,Principal,1163,EMEB. PROFº GERALDO HYPÓLITO,1,Convencional,"RUA CONTINENTAL, 785",JARDIM DO MAR,9726411,-23.68520682,-46.56254519,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,378,378
2020,296,59,1,Principal,1066,EMEB. LOPES TROVÃO,1,Convencional,"RUA AUSTRÁLIA, 120",JARDIM SANTO IGNÁCIO,9861390,-23.7063119,-46.5857767,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,262,407
2020,174,43,3,Distribuída de ofício,1090,EE PROFA LUIZA COLLACO QUEIROZ  FONSECA,1,Convencional,"RUA VICENTE MOREIRA DA ROCHA, 44",FERRAZÓPOLIS,9790100,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,293,0
2020,174,490,3,Distribuída de ofício,1996,EMEB JOSÉ LUIZ JUCÁ,1,Convencional,"RUA TIRADENTES, 3180",VILA ESPERANCA,9831300,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,298,0
2020,296,326,1,Principal,1457,EE. REVERENDO OMAR DAIBERT,1,Convencional,"RUA LEONARDO MARTINS NETO, 41",VILA CRUZEIRO,9850020,-23.7318251,-46.5722542,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,365,399
2020,414,132,1,Principal,1120,EMEB. ANA HENRIQUETA CLARK MARIM,1,Convencional,"RUA DOS VIANAS, 3590",JARDIM INDUSTRIAL,9761000,-23.70732549,-46.52108597,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,253,398
2020,283,333,1,Principal,1279,IMS. INSTITUTO METODISTA DE ENSINO SUPERIOR,1,Convencional,"AVENIDA DOM JAIME DE BARROS CÂMARA, 1000",PLANALTO,9895400,-23.70734066,-46.57118281,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,385,444
2020,296,402,1,Principal,1341,EE. PROFª. NEUSA FIGUEIREDO MARÇAL,1,Convencional,"RUA LÚCIA ZINCAGLIA , 401",VILA EURO,9810800,-23.71691,-46.572023,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,360,390
2020,296,396,1,Principal,1104,EMEB. PROFº. SALVADOR GORI,1,Convencional,"ESTRADA PARTICULAR FUKUTARO YIDA, 700",JARDIM UENOYAMA,9852060,-23.7197638,-46.5958002,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,346,373
2020,174,474,3,Distribuída de ofício,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,293,0
2020,283,91,1,Principal,1104,EE. PROF. ANTONIO NASCIMENTO,1,Convencional,"AVENIDA PADRE ANCHIETA, 835",JORDANÓPOLIS,9891420,-23.68425532,-46.57435117,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,373,429
2020,296,27,1,Principal,1031,EMEB. PROFº. PEDRO AUGUSTO GOMES CARDIM,1,Convencional,"RUA TERESINA CAPITÂNEO FANTINATI, 200",JARDIM DAS PALMEIRAS,9861600,-23.7194699,-46.5761223,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,309,369
2020,414,126,1,Principal,1104,EMEB. ALDINO PINOTTI,1,Convencional,"RUA DOS VIANAS, 2399",JARDIM FARINA,9760510,-23.70620681,-46.53198019,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,271,412
2020,284,10,1,Principal,1015,EMEB. PROF. OTÍLIO DE OLIVEIRA,1,Convencional,"RUA LONDRINA, 350",RUDGE RAMOS,9635100,-23.6525083,-46.5709038,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,354,417
2020,174,465,3,Distribuída de ofício,1031,COLÉGIO BOM JESUS SÃO JOSÉ,1,Convencional,"RUA DOUTOR FLAQUER, 335",CENTRO,9710180,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,297,0
2020,283,145,1,Principal,1163,EMEB. PROFº GERALDO HYPÓLITO,1,Convencional,"RUA CONTINENTAL, 785",JARDIM DO MAR,9726411,-23.68520682,-46.56254519,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,377
2020,284,68,3,Distribuída de ofício,1074,EE. MIN. LAUDO FERREIRA DE CAMARGO,1,Convencional,"RUA JÚLIO DE MESQUITA, 757",PAULICÉIA,9691100,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,346,0
2020,414,205,3,Distribuída de ofício,1104,EMEB. ALDINO PINOTTI,1,Convencional,"RUA DOS VIANAS, 2399",JARDIM FARINA,9760510,-23.70620681,-46.53198019,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,267,0
2020,174,4,1,Principal,1015,EE MARIA IRACEMA MUNHOZ,1,Convencional,"RUA MARECHAL RONDON, 100",CENTRO,9720120,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,228,389
2020,296,62,3,Distribuída de ofício,1066,EMEB. LOPES TROVÃO,1,Convencional,"RUA AUSTRÁLIA, 120",JARDIM SANTO IGNÁCIO,9861390,-23.7063119,-46.5857767,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,257,0
2020,409,218,1,Principal,1406,EMEB ANTÔNIO DOS SANTOS FARIAS,1,Convencional,"RUA IRATI, 11 - JD. REPRESA",BATISTINI,9843370,-23.7753681,-46.5995254,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,352,401
2020,284,25,1,Principal,1023,EE. PROFA. CYNIRA PIRES SANTOS,1,Convencional,"RUA ÂNGELA THOMÉ, 134",RUDGE RAMOS,9624070,-23.6552837,-46.5730228,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,349,424
2020,174,86,1,Principal,1120,EMEB  PREFEITO ALDINO PINOTTI,1,Convencional,"RUA ANTONIO SIMIONATO, 103",VILA SANTA TEREZINHA,9780180,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,272,413
2020,409,191,1,Principal,1406,EMEB ANTÔNIO DOS SANTOS FARIAS,1,Convencional,"RUA IRATI, 11 - JD. REPRESA",BATISTINI,9843370,-23.7753681,-46.5995254,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,345,403
2020,284,43,1,Principal,1031,EE. LAURO GOMES DE ALMEIDA,1,Convencional,"RUA GAL. CRAVEIRO LOPES, 110",VILA CAMARGO,9634010,-23.6523798,-46.5684551,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,244,352
2020,283,178,1,Principal,1198,EMEB. PROFª PEDRA DE CARVALHO,1,Convencional,"RUA CARLOS AYRES, 400",JARDIM VERA CRUZ,9860065,-23.70257889,-46.57808385,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,330,330
2020,414,41,1,Principal,1031,EMEB. PROFA. ANNITA MAGRINI GUEDES,1,Convencional,"RUA AMERICANA, 102",VILA BAETA NEVES,9751110,-23.68890513,-46.54542277,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,271,398
2020,296,320,1,Principal,1309,EE. MÁRIO FRANCISCON,1,Convencional,"ESTRADA DOS CASAS, 2650",JARDIM DO LAGO,9840000,-23.7415348,-46.576312,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,360,414
2020,284,196,1,Principal,1104,EMEB. RAMIRO GONÇALEZ FERNANDES,1,Convencional,"RUA NIGÉRIA, 80",VILA NOVA SANTA LUZIA,9671040,-23.6667859,-46.6081472,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,308,407
2020,409,106,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99 - RIACHO GRANDE",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,320,381
2020,174,115,1,Principal,1180,EE PROFA YOLANDA NORONHA DO NASCIMENTO,1,Convencional,"AVENIDA VISCONDE DE CAIRU, 252",JARDIM SILVINA,9791100,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,300,361
2020,284,164,1,Principal,1074,EE. MIN. LAUDO FERREIRA DE CAMARGO,1,Convencional,"RUA JÚLIO DE MESQUITA, 757",PAULICÉIA,9691100,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,345,406
2020,409,102,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99 - RIACHO GRANDE",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,323,381
2020,414,213,1,Principal,1163,EE. PROF. WALKER DA COSTA BARBOSA,1,Convencional,AVENIDA LUIS PEQUINI S/N,JARDIM NASCIMENTO,9780250,-23.71082152,-46.52979188,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,302,417
2020,284,229,1,Principal,1210,EE. ISMAEL DA SILVA JR.,1,Convencional,"RUA JOÃO BATISTA DE ALMEIDA, 230",VILA FLÓRIDA,9661040,-23.6599149,-46.5974951,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,394,395
2020,283,87,1,Principal,1104,EE. PROF. ANTONIO NASCIMENTO,1,Convencional,"AVENIDA PADRE ANCHIETA, 835",JORDANÓPOLIS,9891420,-23.68425532,-46.57435117,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,375,428
2020,174,467,3,Distribuída de ofício,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,289,0
2020,296,20,1,Principal,1023,EE. SENADOR ROBERT KENNEDY,1,Convencional,"RUA NILO PEÇANHA, 200",VILA LUCIA,9810580,-23.7218423,-46.5690668,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,309,391
2020,409,108,1,Principal,1120,EE. OMAR DONATO BASSANI,1,Convencional,"ESTRADA ERNESTO ZABEU, 253",TATETOS,9835000,-23.828956,-46.5602879,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,316,403
2020,174,315,1,Principal,2046,COLÉGIO COC,1,Convencional,"AVENIDA FRANCISCO PRESTES MAIA, 116",CENTRO,9770000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,322,406
2020,284,208,1,Principal,1104,EMEB. RAMIRO GONÇALEZ FERNANDES,1,Convencional,"RUA NIGÉRIA, 80",VILA NOVA SANTA LUZIA,9671040,-23.6667859,-46.6081472,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,307,408
2020,174,303,1,Principal,2020,EMEB BENEDITO JOSÉ DE MORAIS,1,Convencional,"RUA FLORA BULCÃO L. VERTEMATE, 110",JARDIM SILVINA,9790100,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,267,408
2020,414,45,3,Distribuída de ofício,1031,EMEB. PROFA. ANNITA MAGRINI GUEDES,1,Convencional,"RUA AMERICANA, 102",VILA BAETA NEVES,9751110,-23.68890513,-46.54542277,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,272,0
2020,174,271,3,Distribuída de ofício,1198,EMEB PROF NILO CAMPOS GOMES,1,Convencional,"RUA FLORA BULCÃO L. VERTEMATE, 160",JARDIM SILVINA,9791180,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,271,0
2020,296,419,1,Principal,1457,EE. REVERENDO OMAR DAIBERT,1,Convencional,"RUA LEONARDO MARTINS NETO, 41",VILA CRUZEIRO,9850020,-23.7318251,-46.5722542,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,369,399
2020,174,276,1,Principal,1988,EE PROF NELSON MONTEIRO PALMA,1,Convencional,"RUA FRANCISCO BONICIO, S/N",VILA DO TANQUE,9781260,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,246,390
2020,296,307,3,Distribuída de ofício,1031,EMEB. PROFº. PEDRO AUGUSTO GOMES CARDIM,1,Convencional,"RUA TERESINA CAPITÂNEO FANTINATI, 200",JARDIM DAS PALMEIRAS,9861600,-23.7194699,-46.5761223,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,310,0
2020,409,80,1,Principal,1082,EE. PROFª FAUSTINA PINHEIRO DA SILVA,1,Convencional,"RUA VALDOMIRO LUIZ, 11 - JD. N. SRA. FÁTIMA",DEMARCHI,9820340,-23.7429754,-46.5661507,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,360,415
2020,296,389,1,Principal,1317,EE. PROFª. CLARICE MAGALHÃES CASTRO,1,Convencional,"AVENIDA SENADOR RICARDO BATISTA, 355",VILA SIMONE,9812510,-23.7230059,-46.5725757,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,383,383
2020,283,96,1,Principal,1104,EE. PROF. ANTONIO NASCIMENTO,1,Convencional,"AVENIDA PADRE ANCHIETA, 835",JORDANÓPOLIS,9891420,-23.68425532,-46.57435117,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,373,429
2020,409,67,1,Principal,1074,EE. DR. FRANCISCO EMYGDIO PEREIRA NETO,1,Convencional," R ARMANDO BACKX, 441 - DEMARCHI   ",JARDIM DAS ACÁCIAS,9811410,-23.7290928,-46.555254,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,339,395
2020,414,204,1,Principal,1163,EE. PROF. WALKER DA COSTA BARBOSA,1,Convencional,AVENIDA LUIS PEQUINI S/N,JARDIM NASCIMENTO,9780250,-23.71082152,-46.52979188,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,290,418
2020,283,127,1,Principal,1147,EE. PROFª JULIETA VIANA SIMÕES DE SANT'ANNA,1,Convencional,"AVENIDA ROSA AIZEMBERG, 680",VILA ROSA,9862305,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,394,437
2020,296,91,1,Principal,1104,EMEB. PROFº. SALVADOR GORI,1,Convencional,"ESTRADA PARTICULAR FUKUTARO YIDA, 700",JARDIM UENOYAMA,9852060,-23.7197638,-46.5958002,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,344,373
2020,296,354,1,Principal,1430,EMEB. MARIANA NEVES INTERLICHE,1,Convencional,"RUA ANGELO PESSOTTI, 442",VILA CLARAVAL,9811060,-23.7244224,-46.5655223,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,324,387
2020,296,81,1,Principal,1082,EE. SANTA OLÍMPIA,1,Convencional,"RUA FREIRE DE ANDRADE, 4",VILA RICA,9850260,-23.7250996,-46.5773545,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,326,409
2020,414,51,1,Principal,1040,EE. DR. JOSÉ FORNARI,1,Convencional,"RUA APARECIDA, 198",VILA BAETA NEVES,9751330,-23.69197852,-46.5460875,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,342,416
2020,296,75,1,Principal,1074,EE. DOUTOR JOÃO FIRMINO CORREIA DE ARAÚJO,1,Convencional,"RUA MARIA  AZEVEDO FLORENCE, 233",VILA CLARAVAL,9811050,-23.7248032,-46.5673258,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,381,381
2020,174,222,1,Principal,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,270,416
2020,174,204,1,Principal,1953,EMEB MAURICIO CAETANO DE CASTRO,1,Convencional,"RUA FIORAVANTE BORIN, 66",JARDIM YRAJÁ,9781420,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,260,374
2020,284,145,1,Principal,1104,EMEB. RAMIRO GONÇALEZ FERNANDES,1,Convencional,"RUA NIGÉRIA, 80",VILA NOVA SANTA LUZIA,9671040,-23.6667859,-46.6081472,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,307,409
2020,414,227,1,Principal,1147,COLÉGIO PARAÍSO,1,Convencional,"RUA AMPARO, 322",VILA BAETA NEVES,9751350,-23.69354136,-46.54526005,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,319,319
2020,174,334,1,Principal,2046,COLÉGIO COC,1,Convencional,"AVENIDA FRANCISCO PRESTES MAIA, 116",CENTRO,9770000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,320,406
2020,414,164,1,Principal,1171,EMEB. PROFA. JANETE MALLY BETTI SIMÕES,1,Convencional,"RUA DOS VIANAS,S/N",JARDIM INDUSTRIAL,9760000,-23.70790356,-46.52182882,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,272,431
2020,296,55,1,Principal,1066,EMEB. LOPES TROVÃO,1,Convencional,"RUA AUSTRÁLIA, 120",JARDIM SANTO IGNÁCIO,9861390,-23.7063119,-46.5857767,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,261,407
2020,174,492,1,Principal,2143,EMEB LUIZA MARIA DE FARIAS (ANTIGO CEU),1,Convencional,"RUA DO CONTORNO,S/N",JARDIM SILVINA,9790395,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,48,79
2020,409,89,1,Principal,1090,EE. ANTONIO CAPUTO,1,Convencional,"RUA MARCILIO CONRADO, 280 - RIACHO GRANDE",RIO GRANDE,9830290,-23.7817126,-46.5304343,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,332,382
2020,414,22,1,Principal,1023,EMEB. PADRE ANGELO CERONI,1,Convencional,"AVENIDA PERY RONCHETTI, S/N",JARDIM NASCIMENTO,9771001,-23.70671783,-46.5358856,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,259,435
2020,409,128,1,Principal,1147,EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA,1,Convencional,"RUA FERNANDO PESSOA, 192 - BATISTINI",JARDIM DA REPRESA,9844390,-23.7700674,-46.597488,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,302,385
2020,409,190,1,Principal,1147,EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA,1,Convencional,"RUA FERNANDO PESSOA, 192 - BATISTINI",JARDIM DA REPRESA,9844390,-23.7700674,-46.597488,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,302,385
2020,409,184,3,Distribuída de ofício,1104,EE. PROFª MARIA PIRES,1,Convencional,"ESTRADA DO VERGUEIRO, 631-A - JD. JUSSARA - B.BALNEÁRIA",BOTUJURU,9822020,-23.7625832,-46.5374496,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,332,0
2020,409,156,1,Principal,1180,EM. JOSÉ IBIAPINO FRANKLIN,1,Convencional,"RUA EDMUNDO DOS SANTOS, 14 - NUCLEO STA CRUZ",SANTA CRUZ,9835563,-23.8442335,-46.5989574,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,349,400
2020,174,37,1,Principal,1090,EE PROFA LUIZA COLLACO QUEIROZ  FONSECA,1,Convencional,"RUA VICENTE MOREIRA DA ROCHA, 44",FERRAZÓPOLIS,9790100,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,290,407
2020,414,107,1,Principal,1082,EMEB. MARIA ADELAIDE,1,Convencional,"AVENIDA SENADOR FLÁQUER, 979",VILA EUCLIDES,9725443,-23.70089249,-46.56042605,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,294,437
2020,414,270,3,Distribuída de ofício,1244,EMEB. SANTOS DUMONT,1,Convencional,"RUA DOUTOR AMÂNCIO DE CARVALHO, 161",VILA BAETA NEVES,9751470,-23.68649024,-46.54294535,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,37,0
