AA_ELEICAO,NR_ZONA,NR_SECAO,CD_TIPO_SECAO_AGREGADA,DS_TIPO_SECAO_AGREGADA,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,CD_TIPO_LOCAL,DS_TIPO_LOCAL,DS_ENDERECO,NM_BAIRRO,NR_CEP,NR_LATITUDE,NR_LONGITUDE,CD_SITU_LOCAL_VOTACAO,DS_SITU_LOCAL_VOTACAO,CD_SITU_ZONA,DS_SITU_ZONA,CD_SITU_SECAO,DS_SITU_SECAO,CD_SITU_LOCALIDADE,DS_SITU_LOCALIDADE,CD_SITU_SECAO_ACESSIBILIDADE,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR,QT_ELEITOR_ELEICAO
2016,414,139,1,Principal,1147,COLÉGIO PARAÍSO,1,Convencional,"RUA AMPARO, 322",VILA BAETA NEVES,9751350,-23.69354136,-46.54526005,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,382,382
2016,283,125,1,Principal,1147,EE. PROFª JULIETA VIANA SIMÕES DE SANT'ANNA,1,Convencional,"AVENIDA ROSA AIZEMBERG, 680",VILA ROSA,9862305,-23.70178,-46.5834578,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,395,395
2016,414,197,1,Principal,1058,EMEB. GOFREDO TEIXEIRA DA SILVA TELLES,1,Convencional,"RUA GIACINTO TOGNATO, 1672",VILA BAETA NEVES,9760372,-23.69989093,-46.53599848,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,103,103
2016,174,151,1,Principal,1252,EMEB DI CAVALCANTI,1,Convencional,"AVENIDA FERNANDO FERRARI, 401",FERRAZÓPOLIS,9790110,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,410,410
2016,414,226,1,Principal,1139,INBM. INSTITUTO DE ENSINO BARÃO DE MAUÁ,1,Convencional,"AVENIDA SENADOR FLÁQUER, 555",VILA EUCLIDES,9725442,-23.6977748,-46.55932775,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,146,146
2016,409,286,1,Principal,1341,EM. BOSKO PRERADOVIC,1,Convencional,"RUA BRAZ CUBAS, 121",JARDIM LAS PALMAS,9854030,-23.7551292,-46.6040677,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,387,387
2016,409,173,1,Principal,1260,EE. DIPLOMATA SERGIO VIEIRA DE MELLO,1,Convencional,"ESTRADA DOS ALVARENGA, 4100",ALVARENGA,9850550,-23.7347048,-46.5854403,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,371,371
2016,283,226,1,Principal,1104,EE. PROF. ANTONIO NASCIMENTO,1,Convencional,"AVENIDA PADRE ANCHIETA, 835",JORDANÓPOLIS,9891420,-23.68425532,-46.57435117,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,390,390
2016,284,202,1,Principal,1210,EE. ISMAEL DA SILVA JR.,1,Convencional,"RUA JOÃO BATISTA DE ALMEIDA, 230",VILA FLÓRIDA,9661040,-23.6599149,-46.5974951,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,394,394
2016,414,157,1,Principal,1155,EE. PROF. MAURÍCIO ANTUNES FERRAZ,1,Convencional,"RUA PRINCESA FRANCISCA CAROLINA, 555",JARDIM NOVA PETRÓPOLIS,9770340,-23.70497931,-46.54292674,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,354,354
2016,174,134,1,Principal,1163,EE PROF CARLOS PEZZOLO,1,Convencional,"RUA TIRADENTES, 1755",SANTA TEREZINHA,9781220,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,336,336
2016,409,257,1,Principal,1155,EE. PROF. DOMINGOS PEIXOTO DA SILVA,1,Convencional,"ESTRADA DOS ALVARENGA, 7199",ALVARENGA,9850550,-23.7451778,-46.607764,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,362,362
2016,283,298,1,Principal,1295,EE. PROFª ANÉSIA LOUREIRO GAMA,1,Convencional,"RUA EDUARDO DE OLIVEIRA, 35",JARDIM SILVESTRE,9608010,-23.67455564,-46.56157666,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,398,398
2016,414,31,1,Principal,1023,EMEB. PADRE ANGELO CERONI,1,Convencional,"AVENIDA PERY RONCHETTI, S/N",JARDIM NASCIMENTO,9771001,-23.70671783,-46.5358856,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,344,344
2016,409,42,1,Principal,1058,EEPSG DR. ADAIL LUIZ MULLER,1,Convencional,"R MATEOS DEMARCHI, 181",JARDIM DAS QUATRO MARIAS,9820270,-23.740164,-46.5557,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,335,335
2016,414,193,1,Principal,1163,EE. PROF. WALKER DA COSTA BARBOSA,1,Convencional,AVENIDA LUIS PEQUINI S/N,JARDIM NASCIMENTO,9780250,-23.71082152,-46.52979188,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,342,342
2016,296,57,1,Principal,1066,EMEB. LOPES TROVÃO,1,Convencional,"RUA AUSTRÁLIA, 120",JARDIM SANTO IGNÁCIO,9861390,-23.7063119,-46.5857767,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,310,310
2016,283,211,1,Principal,1120,EMEB. DOUTOR JOSÉ FERRAZ DE MAGALHÃES CASTRO,1,Convencional,"RUA DOUTOR JOSÉ FERRAZ DE MAGALHÃES CASTRO,155",VILA ROSA,9862330,-23.699316,-46.58535535,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,391,391
2016,284,225,1,Principal,1201,EMEBE. NEUSA BASSETTO,1,Convencional,"RUA ENGENHEIRO ISAC GARCÊZ, 90",VILA CAMINHO DO MAR,9619110,-23.6666511,-46.5676902,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,400,400
2016,284,221,1,Principal,1201,EMEBE. NEUSA BASSETTO,1,Convencional,"RUA ENGENHEIRO ISAC GARCÊZ, 90",VILA CAMINHO DO MAR,9619110,-23.6666511,-46.5676902,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,397,397
2016,409,187,1,Principal,1163,EE. PROFª MARISTELA VIEIRA,1,Convencional,"RUA PARAGUAÇU, 240",JARDIM THELMA,9850700,-23.7354238,-46.5901213,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,349,349
2016,296,95,1,Principal,1112,EE. PROF EUCLYDES DESLANDES,1,Convencional,"ESTRADA DOS CASA, 2109",JARDIM IPÊ,9840000,-23.7419138,-46.5724073,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,378,378
2016,284,159,1,Principal,1040,EMEB. PROF. KAZUÊ FUZINÁKA,1,Convencional,"RUA CÂNDIDO PORTINARI , 205",PARQUE SÃO PEDRO,9623010,-23.6619162,-46.5727804,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,223,223
2016,174,270,1,Principal,1155,EE JORNALISTA WLADIMIR HERZOG,1,Convencional,"RUA DO CRUZEIRO, 262",VILA DUSI,9725310,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,317,317
2016,174,401,1,Principal,1244,EMEB EUCLIDES DA CUNHA,1,Convencional,"RUA JOSE FIUZA DA ROCHA, 48",VILA SAO JOSÉ,9790445,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,94,94
2016,409,102,1,Principal,1112,EE. PROF. JOSÉ JORGE DO AMARAL,1,Convencional,"RUA FRANCISCO MARIOTTO, 99",JARDIM BROOKLIN,9831440,-23.793713,-46.5389224,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,381,381
2016,296,75,1,Principal,1074,EE. DOUTOR JOÃO FIRMINO CORREIA DE ARAÚJO,1,Convencional,"RUA MARIA  AZEVEDO FLORENCE, 233",VILA CLARAVAL,9811050,-23.7248032,-46.5673258,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,388,388
2016,174,349,1,Principal,2054,COMPLEXO OLEGARIO JOSÉ GODOI,1,Convencional,"RUA TIRADENTES, 1913",SANTA TEREZINHA,9781220,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,383,383
2016,174,204,1,Principal,1953,EMEB MAURICIO CAETANO DE CASTRO,1,Convencional,"RUA FIORAVANTE BORIN, 66",JARDIM YRAJÁ,9781420,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,291,291
2016,174,166,1,Principal,1120,EMEB  PREFEITO ALDINO PINOTTI,1,Convencional,"RUA ANTONIO SIMIONATO, 103",VILA SANTA TEREZINHA,9780180,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,415,415
2016,174,261,1,Principal,1198,EE PROF NILO CAMPOS GOMES,1,Convencional,"RUA FLORA BULCAO LAMARTINE VERTAMATE, S/N",FERRAZÓPOLIS,9791180,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,290,290
2016,174,366,1,Principal,1066,FACULDADE SAO BERNARDO - FASB,1,Convencional,"RUA JOÃO PESSOA, 601",CENTRO,9715020,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,300,300
2016,174,272,1,Principal,1066,FACULDADE SAO BERNARDO - FASB,1,Convencional,"RUA JOÃO PESSOA, 601",CENTRO,9715020,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,340,340
2016,296,242,1,Principal,1325,EMEB. MAURÍCIO CAETANO DE CASTRO,1,Convencional,"RUA ALEXANDRE BONÍCIO, 259",VILA ALVES DIAS,9850450,-23.7209426,-46.5824293,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,379,379
2016,174,363,1,Principal,2046,COC,1,Convencional,"AVENIDA FRANCISCO PRESTES MAIA, 116",CENTRO,9770000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,397,397
2016,284,83,1,Principal,1082,EE. DR. FAUSTO CARDOSO FIGUEIRA DE MELLO,1,Convencional,"RUA FRANCISCO ALVES, 580",PAULICÉIA,9692000,-23.6691883,-46.5855106,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,379,379
2016,174,7,1,Principal,1031,COLEGIO SAO JOSE,1,Convencional,"RUA DOUTOR FLAQUER, 335",CENTRO,9710180,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,360,360
2016,174,169,1,Principal,1260,EE JOAQUIM MOREIRA BERNARDES,1,Convencional,"AVENIDA CONDE DE SAO LOURENCO, 6",JARDIM SILVINA,9791260,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,360,360
2016,284,3,1,Principal,1015,EMEB. PROF. OTÍLIO DE OLIVEIRA,1,Convencional,"RUA LONDRINA, 350",RUDGE RAMOS,9635100,-23.6525083,-46.5709038,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,375,375
2016,414,124,1,Principal,1104,EMEB. ALDINO PINOTTI,1,Convencional,"RUA DOS VIANAS, 2399",JARDIM FARINA,9760510,-23.70620681,-46.53198019,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,367,367
2016,174,357,1,Principal,2089,EMEB PROFª MARINEIDA MENEGHELLI DE LUCCA,1,Convencional,"ALAMEDA PEDRO DE ALCÂNTARA, 235",VILA SÃO PEDRO,9771281,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,385,385
2016,174,295,1,Principal,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,214,214
2016,174,290,1,Principal,1996,EMEB JOSÉ LUIZ JUCÁ,1,Convencional,RUA TIRADENTES Nº 3180,VILA ESPERANCA,9831300,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,376,376
2016,284,9,1,Principal,1015,EMEB. PROF. OTÍLIO DE OLIVEIRA,1,Convencional,"RUA LONDRINA, 350",RUDGE RAMOS,9635100,-23.6525083,-46.5709038,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,373,373
2016,174,230,1,Principal,1031,COLEGIO SAO JOSE,1,Convencional,"RUA DOUTOR FLAQUER, 335",CENTRO,9710180,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,370,370
2016,296,51,1,Principal,1058,EE. PROFª. MARIA OSÓRIO TEIXEIRA,1,Convencional,"RUA JOSE DIAS DONADELLI, 567",JARDIM BELITA,9851180,-23.7160163,-46.5891974,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,368,368
2016,174,344,1,Principal,2046,COC,1,Convencional,"AVENIDA FRANCISCO PRESTES MAIA, 116",CENTRO,9770000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,397,397
2016,296,109,1,Principal,1120,EE. JEAN PIAGET,1,Convencional,"RUA MARIA COPEINSK, 191",JARDIM DETROIT,9840520,-23.7386395,-46.573612,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,377,377
2016,296,410,1,Principal,1465,EMEB. MARCOS ROGÉRIO DA ROSA,1,Convencional,"ESTRADA DOS CASA, 3681",JARDIM DO LAGO,9840000,-23.7421503,-46.5761706,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,385,385
2016,174,140,1,Principal,1171,EE PROF ANDRE FERREIRA,1,Convencional,"RUA REGENTE LIMA E SILVA, 301",FERRAZÓPOLIS,9781130,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,400,400
2016,283,120,1,Principal,1139,EMEB. PROFª MARIA JUSTINA DE CAMARGO,1,Convencional,"RUA ANTONIO PEREIRA DE MATOS, 100",JARDIM VERA CRUZ,9860040,-23.69886241,-46.58042219,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,378,378
2016,174,167,1,Principal,1236,EE PROF CELIO LUIZ NEGRINI,1,Convencional,"ESTRADA DA PEDRA BRANCA, S/N",AREIÃO,9792000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,353,353
2016,296,257,1,Principal,1341,EE. PROFª. NEUSA FIGUEIREDO MARÇAL,1,Convencional,"RUA LÚCIA ZINCAGLIA , 401",VILA EURO,9810800,-23.71691,-46.572023,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,169,169
2016,414,203,1,Principal,1058,EMEB. GOFREDO TEIXEIRA DA SILVA TELLES,1,Convencional,"RUA GIACINTO TOGNATO, 1672",VILA BAETA NEVES,9760372,-23.69989093,-46.53599848,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,377,377
2016,283,145,1,Principal,1163,EMEB. PROFº GERALDO HYPÓLITO,1,Convencional,"RUA CONTINENTAL, 785",JARDIM DO MAR,9726411,-23.68520682,-46.56254519,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,395,395
2016,174,341,1,Principal,2054,COMPLEXO OLEGARIO JOSÉ GODOI,1,Convencional,"RUA TIRADENTES, 1913",SANTA TEREZINHA,9781220,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,375,375
2016,414,17,1,Principal,1015,EE. DR. BAETA NEVES,1,Convencional,"RUA CAMPINAS,  118",VILA BAETA NEVES,9751420,-23.69303944,-46.54205307,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,370,370
2016,284,77,1,Principal,1074,EE. MIN. LAUDO FERREIRA DE CAMARGO,1,Convencional,"RUA JÚLIO DE MESQUITA, 757",PAULICÉIA,9691100,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,387,387
2016,296,24,1,Principal,1023,EE. SENADOR ROBERT KENNEDY,1,Convencional,"RUA NILO PEÇANHA, 200",VILA LUCIA,9810580,-23.7218423,-46.5690668,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,347,347
2016,414,92,1,Principal,1074,EMEB. PROFA. MARIA THEREZINHA BESANA,1,Convencional,"RUA DOS VIANAS, 2897",JARDIM FARINA,9761000,-23.70767359,-46.52704812,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,396,396
2016,174,72,1,Principal,1112,EE BRASILIA TONDI DE LIMA,1,Convencional,"AVENIDA ISABEL DE ANDRADE MAIA, 7",VILA SAO JOSÉ,9790430,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,361,361
2016,296,454,1,Principal,1333,EE. PROFª. MARIA AUXILIADORA MARQUES,1,Convencional,"RUA DOS TAPIRANGÁS, 35",PARQUE DOS PÁSSAROS,9861325,-23.710898,-46.5844147,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,219,219
2016,409,310,1,Principal,1023,EM. MARIA ROSA BARBOSA,1,Convencional,"ESTRADA DOS ALVARENGA, 1099",ALVARENGA,9850550,-23.7338127,-46.5791328,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,395,395
2016,284,145,1,Principal,1104,EMEB. RAMIRO GONÇALES FERNANDES,1,Convencional,"RUA NIGÉRIA, 80",VILA NOVA SANTA LUZIA,9671040,-23.6667859,-46.6081472,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,367,367
2016,409,338,1,Principal,1392,EMEB JOSE CATALDI,1,Convencional,"RUA JOÃO GERBELLI, 330",JARDIM ANDRÉA DEMARCHI,9820380,-23.7385589,-46.5499879,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,399,399
2016,409,130,1,Principal,1147,EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA,1,Convencional,"RUA FERNANDO PESSOA, 192",JARDIM DA REPRESA,9844390,-23.7700674,-46.597488,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,333,333
2016,409,123,1,Principal,1147,EE. DR. JOSÉ GONÇALVES DE ANDRADE FIGUEIRA,1,Convencional,"RUA FERNANDO PESSOA, 192",JARDIM DA REPRESA,9844390,-23.7700674,-46.597488,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,346,346
2016,409,7,1,Principal,1023,EM. MARIA ROSA BARBOSA,1,Convencional,"ESTRADA DOS ALVARENGA, 1099",ALVARENGA,9850550,-23.7338127,-46.5791328,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,394,394
2016,174,383,1,Principal,2020,EMEB BENEDITO JOSÉ DE MORAIS,1,Convencional,"RUA PARTICULAR FLORA BULCÃO LEANDRO VERTAMATE, 110",JARDIM SILVINA,9790100,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,395,395
2016,409,189,1,Principal,1260,EE. DIPLOMATA SERGIO VIEIRA DE MELLO,1,Convencional,"ESTRADA DOS ALVARENGA, 4100",ALVARENGA,9850550,-23.7347048,-46.5854403,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,382,382
2016,296,438,1,Principal,1457,EE. REVERENDO OMAR DAIBERT,1,Convencional,"RUA LEONARDO MARTINS NETO, 41",VILA CRUZEIRO,9850020,-23.7318251,-46.5722542,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,398,398
2016,283,310,1,Principal,1198,EE. PROFª PEDRA DE CARVALHO,1,Convencional,"RUA CARLOS AYRES, 400",JARDIM VERA CRUZ,9860065,-23.70257889,-46.57808385,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,311,311
2016,284,204,1,Principal,1236,EXTERNATO RIO BRANCO,1,Convencional,"RUA PIO XII, 45",PARQUE SANTO ANTONIO,9624020,-23.6579461,-46.5722207,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,385,385
2016,284,110,1,Principal,1090,EE. PROF. JORGE RAHME,1,Convencional,"AV. DO TABOÃO, 3550",TABOÃO,9656000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,365,365
2016,409,325,1,Principal,1392,EMEB JOSE CATALDI,1,Convencional,"RUA JOÃO GERBELLI, 330",JARDIM ANDRÉA DEMARCHI,9820380,-23.7385589,-46.5499879,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,397,397
2016,174,203,1,Principal,1058,EE JOAO RAMALHO,1,Convencional,"RUA JOSE BONIFACIO, 102",CENTRO,9721160,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,323,323
2016,409,152,1,Principal,1171,EE. AYRTON SENNA DA SILVA,1,Convencional,"R SALIM MAHFOUD, S/N",PARQUE TERRA NOVA I I,9820780,-23.7483238,-46.5490969,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,413,413
2016,414,239,1,Principal,1139,INBM. INSTITUTO DE ENSINO BARÃO DE MAUÁ,1,Convencional,"AVENIDA SENADOR FLÁQUER, 555",VILA EUCLIDES,9725442,-23.6977748,-46.55932775,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,399,399
2016,409,38,1,Principal,1040,EE. FRANCISCO CRISTIANO LIMA DE FREITAS,1,Convencional,"ESTRADA DO PONEY CLUB, S/N",ALVARENGA,9853005,-23.750671,-46.5998315,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,348,348
2016,409,221,1,Principal,1074,EE. DR. FRANCISCO EMYGDIO PEREIRA NETO,1,Convencional,"R ARMANDO BACKX, 441",JARDIM DAS ACÁCIAS,9811410,-23.7290928,-46.555254,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,326,326
2016,174,31,1,Principal,1015,EE MARIA IRACEMA MUNHOZ,1,Convencional,"RUA MARECHAL RONDON, 100",CENTRO,9720120,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,274,274
2016,296,72,1,Principal,1074,EE. DOUTOR JOÃO FIRMINO CORREIA DE ARAÚJO,1,Convencional,"RUA MARIA  AZEVEDO FLORENCE, 233",VILA CLARAVAL,9811050,-23.7248032,-46.5673258,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,386,386
2016,414,140,1,Principal,1147,COLÉGIO PARAÍSO,1,Convencional,"RUA AMPARO, 322",VILA BAETA NEVES,9751350,-23.69354136,-46.54526005,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,379,379
2016,284,183,1,Principal,1112,EMEB. ESCRITOR JÚLIO ATLAS,1,Convencional,"RUA FRANCISCO ALVES, 1301",PAULICÉIA,9692100,-23.6664654,-46.5919171,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,361,361
2016,174,193,1,Principal,1970,EMEB PROFA ERMINIA PAGGI,1,Convencional,"RUA MARISA PRADO, 166",JARDIM PALERMO,9780410,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,346,346
2016,414,113,1,Principal,1090,EE. PROFA. MARIA LUÍZA FERRARI CICERO,1,Convencional,"RUA SANTA ADELAIDE, 81",JARDIM MARIA ADELAIDE,9725690,-23.69540267,-46.55703118,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,367,367
2016,284,11,1,Principal,1015,EMEB. PROF. OTÍLIO DE OLIVEIRA,1,Convencional,"RUA LONDRINA, 350",RUDGE RAMOS,9635100,-23.6525083,-46.5709038,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,373,373
2016,284,182,1,Principal,1104,EMEB. RAMIRO GONÇALES FERNANDES,1,Convencional,"RUA NIGÉRIA, 80",VILA NOVA SANTA LUZIA,9671040,-23.6667859,-46.6081472,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,363,363
2016,174,351,1,Principal,2046,COC,1,Convencional,"AVENIDA FRANCISCO PRESTES MAIA, 116",CENTRO,9770000,-1.0,-1.0,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,392,392
2016,284,61,1,Principal,1066,EE. PROF. AMADEU OLIVÉRIO,1,Convencional,"RUA ITAÚNA, 66",VILA VIVALDI,9616070,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,374,374
2016,296,363,1,Principal,1104,EMEB. PROFº. SALVADOR GORI,1,Convencional,"ESTRADA PARTICULAR FUKUTARO YIDA, 700",JARDIM UENOYAMA,9852060,-23.7197638,-46.5958002,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,391,391
2016,414,179,1,Principal,1163,EE. PROF. WALKER DA COSTA BARBOSA,1,Convencional,AVENIDA LUIS PEQUINI S/N,JARDIM NASCIMENTO,9780250,-23.71082152,-46.52979188,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,361,361
2016,409,330,1,Principal,1090,EE. ANTONIO CAPUTO,1,Convencional,"RUA MARCILIO CONRADO, 280",RIO GRANDE,9830290,-23.7817126,-46.5304343,5,BLOQUEADO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,378,378
2016,174,308,1,Principal,2062,EMEB RUI BARBOSA,1,Convencional,"RUA BRAGA, 20",VILA LUSITÂNIA,9725160,-1.0,-1.0,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,1,Com acessibilidade,89,89
2016,296,195,1,Principal,1023,EE. SENADOR ROBERT KENNEDY,1,Convencional,"RUA NILO PEÇANHA, 200",VILA LUCIA,9810580,-23.7218423,-46.5690668,1,ATIVO,1,ATIVO,1,ATIVO,1,ATIVO,0,Sem acessibilidade,349,349
